1.0,0.0
1.1,0.09531017980432493
1.2000000000000002,0.1823215567939548
1.3000000000000003,0.2623642644674913
1.4000000000000004,0.33647223662121317
1.5000000000000004,0.40546510810816466
1.6000000000000005,0.4700036292457359
1.7000000000000006,0.5306282510621707
1.8000000000000007,0.5877866649021194
1.9000000000000008,0.6418538861723952
2.000000000000001,0.6931471805599457
2.100000000000001,0.7419373447293778
2.200000000000001,0.7884573603642706
2.300000000000001,0.8329091229351046
2.4000000000000012,0.8754687373539004
2.5000000000000013,0.9162907318741556
2.6000000000000014,0.9555114450274369
2.7000000000000015,0.993251773010284
2.8000000000000016,1.0296194171811588
2.9000000000000017,1.064710736992429
3.0000000000000018,1.0986122886681102
3.100000000000002,1.1314021114911013
3.200000000000002,1.1631508098056815
3.300000000000002,1.1939224684724352
3.400000000000002,1.2237754316221163
3.500000000000002,1.2527629684953687
3.6000000000000023,1.280933845462065
3.7000000000000024,1.3083328196501793
3.8000000000000025,1.3350010667323406
3.9000000000000026,1.3609765531356015
4.0,1.3862943611198906
