0.0,0.0
0.4,0.4227932187381618
0.8,1.0296385570503641
1.2000000000000002,2.57215162212632
1.6,-34.232532735557314
2.0,-2.185039863261519
2.4,-0.9160142896734107
2.8,-0.3555298316511761
3.1999999999999997,0.0584738544595782
3.5999999999999996,0.49346672998490326
3.9999999999999996,1.1578212823495766
4.3999999999999995,3.0963237806497363
4.8,-11.384870654242922
5.2,-1.8856418775197639
5.6000000000000005,-0.8139432836897013
6.000000000000001,-0.2910061913847482
6.400000000000001,0.1173489474610824
6.800000000000002,0.5683399786900587
7.200000000000002,1.304620940055643
7.600000000000002,3.852265694684681
8.000000000000002,-6.799711455220295
8.400000000000002,-1.6457107262278954
8.800000000000002,-0.7211468755756001
9.200000000000003,-0.2286417115590228
9.600000000000003,0.17703760658487344
10.0,0.6483608274590866
