0.0,3.2
0.2,3.4656833097922037
0.4,3.790189637169524
0.6000000000000001,4.186542560468611
0.8,4.670649114190962
1.0,5.261938194150854
1.2,5.984140307283857
1.4,6.866239960213609
1.5999999999999999,7.943638909274137
1.7999999999999998,9.259576957295533
1.9999999999999998,10.866867318716778
2.1999999999999997,12.830016199320943
2.4,15.227811656769921
2.6,18.15648564200203
2.8000000000000003,21.733576125316464
3.0000000000000004,26.10264430782521
3.2000000000000006,31.439036236531233
3.400000000000001,37.95692005687644
3.600000000000001,45.91788133241363
3.800000000000001,55.641421391961046
4.0,67.51778003977309
