0.0,1.0
0.2,1.2214027581601699
0.4,1.4918246976412703
0.6000000000000001,1.822118800390509
0.8,2.225540928492468
1.0,2.718281828459045
1.2,3.3201169227365472
1.4,4.0551999668446745
1.5999999999999999,4.953032424395114
1.7999999999999998,6.049647464412945
1.9999999999999998,7.389056098930649
2.1999999999999997,9.025013499434118
2.4,11.023176380641601
2.6,13.463738035001692
2.8000000000000003,16.444646771097055
3.0000000000000004,20.085536923187675
3.2000000000000006,24.532530197109363
3.400000000000001,29.964100047397036
3.600000000000001,36.598234443678024
3.800000000000001,44.70118449330087
4.0,54.598150033144236
